BK_ID,BK_WHEN,BK_QUANTITY,BK_WHAT,db_identifier,is_piano_reduction,piano_reduction_type,title.makro,gnd_id.work,title.work,unmodified_gnd_data.x,gnd_id.composer,name..composer,date_of_birth,date_of_death,place_of_birth,place_of_death,place_of_activity,geographic_area_code.y,gender,name.instrument,display_as.instrument,name.genre,display_as.genre
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Orchester,Orchester (Besetzung),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Gemischter Chor,Gemischter Chor,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Sopran,Sopran (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Tenor,Tenor (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Bass,Bass (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
483,1812-06-27,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Orchester,Orchester (Besetzung),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Gemischter Chor,Gemischter Chor,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Sopran,Sopran (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Tenor,Tenor (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Bass,Bass (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
484,1817-01-08,50,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Orchester,Orchester (Besetzung),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Gemischter Chor,Gemischter Chor,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Sopran,Sopran (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Tenor,Tenor (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,Bass,Bass (Stimmlage),Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
486,1824-10-05,44,print,HO_00118_00118_NN_N,0,twoHands,Halloliedchen m. Pfte.,lokal,Halloliedchen m. Pfte,0,,,,,,,,,,,,Lied,Lied ( Musikalische Form Vokalmusik ( Musik))
487,1933-04-04,20,print,AA_00030_00030_NN_N,1,fourHands,0,lokal,Testwerk 777,0,,,,,,,,,,,,,
487,1933-04-04,20,print,AA_00030_00030_NN_N,1,fourHands,0,lokal,Testwerk 777,0,,,,,,,,,,,,,
489,1945-03-25,100,print,AA_00030_00030_NN_N,1,fourHands,0,lokal,Testwerk 777,0,,,,,,,,,,,,,
489,1945-03-25,100,print,AA_00030_00030_NN_N,1,fourHands,0,lokal,Testwerk 777,0,,,,,,,,,,,,,
490,1809-12-29,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
490,1809-12-29,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
490,1809-12-29,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
490,1809-12-29,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
490,1809-12-29,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
490,1809-12-29,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
491,1810-04-06,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
491,1810-04-06,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
491,1810-04-06,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
491,1810-04-06,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
491,1810-04-06,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
491,1810-04-06,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
492,1811-01-31,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
492,1811-01-31,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
492,1811-01-31,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
492,1811-01-31,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
492,1811-01-31,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
492,1811-01-31,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
493,1812-06-27,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
493,1812-06-27,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
493,1812-06-27,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
493,1812-06-27,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
493,1812-06-27,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
493,1812-06-27,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
494,1813-07-26,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
494,1813-07-26,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
494,1813-07-26,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
494,1813-07-26,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
494,1813-07-26,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
494,1813-07-26,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
495,1817-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
495,1817-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
495,1817-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
495,1817-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
495,1817-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
495,1817-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
496,1818-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
496,1818-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
496,1818-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
496,1818-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
496,1818-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
496,1818-10-01,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
497,1819-12-22,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
497,1819-12-22,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
497,1819-12-22,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
497,1819-12-22,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
497,1819-12-22,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
497,1819-12-22,100,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
498,1821-04-22,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
498,1821-04-22,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
498,1821-04-22,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,,
498,1821-04-22,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,,,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
498,1821-04-22,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,,
498,1821-04-22,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Gitarre,Gitarre,Ouvertüre,Ouvertüre ( Opernsinfonia ( Sinfonia) Instrumentalmusik ( Musik Komposition ( Musikproduktion)))
499,1822-04-22,50,print,HO_00119_00119_NN_N,1,fourHands,Ouv. Démophon à 4 Mains,300965419,Ouvertüre,1,118768921,"Vogel, Johann Christoph",1756-01-01,1788-06-28,Nürnberg,Paris,,XA-DE,m,Singstimme,Singstimme (Stimme ()),,
